,item_id,state_id,price,sale_perday,sale_change,price_change,elasticity,target_days,discount%,cost_price,stock on hand,discount_price,predict_total_sale,cost,revenue,profit
14,FOODS_2_002,TX,1.8700000047683716,2.28117048346056,-0.029695949413318656,-0.00531914387692578,0.0,7,0,0.9350000023841858,100,1.8700000047683716,12.999396997640975,12.15,24.31,12.159999999999998
15,FOODS_2_002,WI,1.7699999809265137,5.931798051372897,0.1664695434589385,-0.10606062430506402,1.5695697111881903,7,0,0.8849999904632568,100,1.7699999809265137,16.373367934012393,14.49,28.98,14.49
16,FOODS_2_002,WI,1.8700000047683716,6.187861271676301,0.04316789244774433,0.056497189220031885,0.0,7,0,0.8849999904632568,100,1.8700000047683716,17.637946039355512,15.61,32.98,17.369999999999997
17,FOODS_2_002,WI,1.9800000190734863,5.085257548845471,0.06692211970786954,0.053191502178454586,0.0,7,0,0.8849999904632568,100,1.9800000190734863,15.147928117724119,13.41,29.99,16.58
18,FOODS_2_003,CA,1.9600000381469727,1.1666666666666667,-0.5111159865438057,-0.14035084967467892,0.0,7,0,0.9800000190734863,100,1.9600000381469727,9.6884819264684,9.49,18.99,9.499999999999998
19,FOODS_2_003,CA,2.180000066757202,2.931137724550898,-0.03749346545005228,0.10101012411974786,0.3711852230337193,7,0,0.9800000190734863,100,2.180000066757202,20.548906865850114,20.14,44.8,24.659999999999997
20,FOODS_2_003,CA,2.2799999713897705,2.386387434554974,-0.18584943499350226,0.045871514481795606,4.051521670758391,7,0,0.9800000190734863,100,2.2799999713897705,15.777956022216117,15.46,35.97,20.509999999999998
21,FOODS_2_003,TX,1.9800000190734863,1.9150779896013865,-0.14147270913133303,0.005076137217272736,27.870150682676442,7,0,0.9900000095367432,100,1.9800000190734863,11.287590713978384,11.17,22.35,11.180000000000001
22,FOODS_2_003,TX,2.180000066757202,1.6,-0.16452488687782807,0.10101012411974786,1.6287960074455827,7,0,0.9900000095367432,100,2.180000066757202,11.323229202347942,11.21,24.68,13.469999999999999
23,FOODS_2_003,TX,2.2799999713897705,1.3715846994535519,-0.14275956284153013,0.045871514481795606,3.112161533236169,7,0,0.9900000095367432,100,2.2799999713897705,14.554333165538578,14.41,33.18,18.77
24,FOODS_2_003,WI,2.180000066757202,2.018018018018018,-0.3869056221997399,0.10101012411974786,3.8303647834454884,7,0,1.090000033378601,100,2.180000066757202,15.700213309343324,17.11,34.23,17.119999999999997
25,FOODS_2_003,WI,2.2799999713897705,1.7813299232736572,-0.1172874040920715,0.045871514481795606,2.556867925924219,7,0,1.090000033378601,100,2.2799999713897705,18.166963511228012,19.8,41.42,21.62
26,FOODS_2_004,CA,3.380000114440918,3.0,1.5714285714285712,-0.034285681588309136,45.83337704344787,7,0,1.690000057220459,100,3.380000114440918,12.961738675630825,21.91,43.81,21.900000000000002
27,FOODS_2_004,CA,3.5,1.1666666666666667,-0.365079365079365,-0.11167513980465893,0.0,7,0,1.690000057220459,100,3.5,9.036734987883602,15.27,31.63,16.36
28,FOODS_2_004,CA,3.880000114440918,2.0142095914742453,-0.1135855070752817,0.026455064499479652,4.293525993010368,7,0,1.690000057220459,100,3.880000114440918,26.73418031603986,45.18,103.73,58.550000000000004
29,FOODS_2_004,CA,3.940000057220459,1.8375,-0.08773148148148158,0.015463902322123246,5.67330804695847,7,0,1.690000057220459,100,3.940000057220459,21.003510127504093,35.5,82.75,47.25
30,FOODS_2_004,TX,3.7699999809265137,2.075641025641026,-0.022440033085194266,-0.028350549038644646,0.0,7,0,1.8849999904632568,100,3.7699999809265137,26.14438077120709,49.28,98.56,49.28
31,FOODS_2_004,TX,3.880000114440918,2.1232876712328768,-0.10515787607930516,0.026455064499479652,3.9749619994830674,7,0,1.8849999904632568,100,3.880000114440918,16.355357336551364,30.83,63.46,32.63
32,FOODS_2_004,WI,3.880000114440918,2.7658321060382915,-0.07624467971216198,0.026455064499479652,2.882044748507857,7,0,1.940000057220459,100,3.880000114440918,60.51035825252262,117.39,234.78,117.39
33,FOODS_2_004,WI,3.940000057220459,2.5552884615384617,-0.07612307487507164,0.015463902322123246,4.922630348367312,7,0,1.940000057220459,100,3.940000057220459,10.699904708611331,20.76,42.16,21.399999999999995
34,FOODS_2_005,CA,3.380000114440918,2.6783783783783783,0.5415454503739734,-0.08152172469405483,6.642958700964123,7,0,1.690000057220459,100,3.380000114440918,14.433508381403009,24.39,48.79,24.4
35,FOODS_2_005,CA,3.5799999237060547,1.5,-0.12306642402183798,-0.07493539287563367,0.0,7,0,1.690000057220459,100,3.5799999237060547,12.464231592717898,21.06,44.62,23.56
36,FOODS_2_005,CA,3.680000066757202,1.7374631268436578,0.15830875122910526,0.13230771284836984,0.0,7,0,1.690000057220459,100,3.680000066757202,7.661788063675231,12.95,28.2,15.25
37,FOODS_2_005,CA,3.7799999713897705,1.4,-0.4772956609485368,0.11834314893655451,4.033149913937325,7,0,1.690000057220459,100,3.7799999713897705,17.52643511553471,29.62,66.25,36.629999999999995
38,FOODS_2_005,CA,3.869999885559082,1.7105058365758754,0.2217898832684826,0.023809501283202916,0.0,7,0,1.690000057220459,100,3.869999885559082,11.569546672237074,19.55,44.77,25.220000000000002
39,FOODS_2_005,CA,3.940000057220459,1.543726235741445,0.0291508238276299,0.10055869865542566,0.0,7,0,1.690000057220459,100,3.940000057220459,17.36393325987655,29.35,68.41,39.059999999999995
40,FOODS_2_005,TX,2.0,2.0,0.14487632508833914,-0.44134077021722995,0.32826408722001904,7,0,1.0,100,2.0,24.30750333252946,24.31,48.62,24.31
41,FOODS_2_005,TX,2.490000009536743,1.0,0.0,-0.13541669771075127,0.0,7,0,1.0,100,2.490000009536743,22.560115653534872,22.56,56.17,33.61
42,FOODS_2_005,TX,2.5,3.0,0.5,0.25,0.0,7,0,1.0,100,2.5,17.389978837730435,17.39,43.47,26.08
43,FOODS_2_005,TX,2.880000114440918,1.0,-0.3821752265861027,-0.2690355145647729,0.0,7,0,1.0,100,2.880000114440918,9.806087887539341,9.81,28.24,18.43
44,FOODS_2_005,TX,3.0,1.0,0.0,0.20481927249395504,-0.0,7,0,1.0,100,3.0,19.79236884986397,19.79,59.38,39.59
45,FOODS_2_005,TX,3.4800000190734863,1.8120300751879699,0.1831977203282178,-0.05434783805858867,3.3708373115178,7,0,1.0,100,3.4800000190734863,14.324133263417714,14.32,49.85,35.53
46,FOODS_2_005,TX,3.5799999237060547,1.7469135802469136,0.18064497850307748,-0.07493539287563367,2.4106763382542673,7,0,1.0,100,3.5799999237060547,10.010107268639558,10.01,35.84,25.830000000000005
47,FOODS_2_005,TX,3.680000066757202,1.5314685314685315,-0.23426573426573427,0.13230771284836984,1.770612832935995,7,0,1.0,100,3.680000066757202,37.503666666666625,37.5,138.01,100.50999999999999
48,FOODS_2_005,TX,3.869999885559082,1.4796264855687606,-0.18344264489358852,0.11206892653679623,1.636873400704501,7,0,1.0,100,3.869999885559082,7.661788063675231,7.66,29.65,21.99
49,FOODS_2_005,TX,3.940000057220459,1.6185819070904646,-0.4604726976365118,0.5760000228881836,0.7994317349634921,7,0,1.0,100,3.940000057220459,13.848538667857374,13.85,54.56,40.71
50,FOODS_2_005,WI,3.25,2.2,0.12682926829268304,-0.11684784210781718,1.0854224263350611,7,0,1.625,100,3.25,17.32906790199442,28.16,56.32,28.16
51,FOODS_2_005,WI,3.4800000190734863,2.4485981308411215,0.112999150382328,0.07076923663799572,0.0,7,0,1.625,100,3.4800000190734863,14.48672698925782,23.54,50.41,26.869999999999997
52,FOODS_2_005,WI,3.5799999237060547,1.853658536585366,0.11130340407432948,-0.07493539287563367,1.4853248885884123,7,0,1.625,100,3.5799999237060547,12.527880888612547,20.36,44.85,24.490000000000002
53,FOODS_2_005,WI,3.680000066757202,1.9523809523809523,0.1292224835531921,-0.06598984433687505,1.9582177356491008,7,0,1.625,100,3.680000066757202,13.788121704291134,22.41,50.74,28.330000000000002
54,FOODS_2_005,WI,3.940000057220459,1.728960396039604,-0.06727136529442412,0.10055869865542566,0.6689760925102672,7,0,1.625,100,3.940000057220459,17.318646402392805,28.14,68.24,40.099999999999994
55,FOODS_2_006,CA,5.980000019073486,1.0,-0.1929824561403508,-0.40080157381114645,0.0,7,0,2.990000009536743,100,5.980000019073486,9.422585668843126,28.17,56.35,28.18
56,FOODS_2_006,CA,8.869999885559082,1.2105263157894737,0.06860254083484563,-0.10040565979611682,0.6832537226900313,7,0,2.990000009536743,100,8.869999885559082,12.770126198863498,38.18,113.27,75.09
57,FOODS_2_006,CA,8.970000267028809,1.0,0.0,0.5000000398693274,-0.0,7,0,2.990000009536743,100,8.970000267028809,20.797306184012058,62.18,186.55,124.37
58,FOODS_2_006,CA,9.970000267028809,1.205607476635514,-0.004063388866314521,0.12401357335535002,0.03276567843643403,7,0,2.990000009536743,100,9.970000267028809,13.61224225437022,40.7,135.71,95.01
59,FOODS_2_006,CA,9.979999542236328,1.2391304347826086,0.00896116827082638,-0.09024618967129883,0.09929691550929068,7,0,2.990000009536743,100,9.979999542236328,11.224916165989052,33.56,112.02,78.46
60,FOODS_2_006,CA,10.970000267028809,1.228125,0.018677325581395232,0.1003009000217423,0.0,7,0,2.990000009536743,100,10.970000267028809,21.93566266408824,65.59,240.63,175.04
61,FOODS_2_006,TX,9.670000076293945,1.1727748691099475,-0.035718440954043085,-0.01926973498976059,0.0,7,0,4.835000038146973,100,9.670000076293945,39.00361111111106,188.58,377.16,188.58
62,FOODS_2_006,TX,9.859999656677246,1.2162162162162162,0.1675675675675674,0.11161215150971371,0.0,7,0,4.835000038146973,100,9.859999656677246,11.051915236024342,53.44,108.97,55.53
63,FOODS_2_006,TX,9.979999542236328,1.103448275862069,-0.01766190075693863,-0.09024618967129883,0.0,7,0,4.835000038146973,100,9.979999542236328,19.156753368642484,92.62,191.18,98.56
64,FOODS_2_006,TX,10.970000267028809,1.1232876712328768,-0.042196673189823786,0.13443641990467192,0.3138782869980114,7,0,4.835000038146973,100,10.970000267028809,10.685513468013466,51.66,117.22,65.56
65,FOODS_2_006,WI,8.869999885559082,1.125,-0.12686567164179108,-0.11122241559026325,0.0,7,0,4.434999942779541,100,8.869999885559082,10.816571198388596,47.97,95.94,47.97
66,FOODS_2_006,WI,9.270000457763672,1.3846153846153846,0.052307692307692166,-0.07021061088434111,0.7450112119642334,7,0,4.434999942779541,100,9.270000457763672,14.613087557844958,64.81,135.46,70.65
67,FOODS_2_006,WI,9.970000267028809,1.3157894736842106,0.14535042268884668,0.01115624890281497,0.0,7,0,4.434999942779541,100,9.970000267028809,13.073610650226392,57.98,130.34,72.36000000000001
68,FOODS_2_006,WI,9.979999542236328,1.2884615384615385,0.078430190499156,-0.09024618967129883,0.8690692735595829,7,0,4.434999942779541,100,9.979999542236328,13.477375412780388,59.77,134.5,74.72999999999999
69,FOODS_2_006,WI,10.970000267028809,1.1947565543071161,-0.1371202663337494,0.18338724113453297,0.7477088672333421,7,0,4.434999942779541,100,10.970000267028809,62.42268427994839,276.84,684.78,407.94
70,FOODS_2_007,CA,2.5,1.875,-0.07692307692307687,-0.1610738308729016,0.0,7,0,1.25,100,2.5,17.631575209762783,22.04,44.08,22.04
71,FOODS_2_007,CA,2.759999990463257,1.8,-0.039999999999999925,0.10399999618530265,0.38461539872299294,7,0,1.25,100,2.759999990463257,14.172478137775679,17.72,39.12,21.4
72,FOODS_2_007,CA,2.819999933242798,1.9262086513994912,0.16112577584361842,0.05223875485010554,0.0,7,0,1.25,100,2.819999933242798,12.592099951232958,15.74,35.51,19.769999999999996
73,FOODS_2_007,CA,2.8399999141693115,1.7555555555555555,-0.024691358024691357,0.028985479703797834,0.8518526612984142,7,0,1.25,100,2.8399999141693115,10.079927700766246,12.6,28.63,16.03
74,FOODS_2_007,CA,2.9800000190734863,2.03125,0.05453269484808443,0.05673762043203312,0.0,7,0,1.25,100,2.9800000190734863,18.404509084929703,23.01,54.85,31.84
75,FOODS_2_007,TX,1.5,6.0,2.72972972972973,-0.4680850937910812,5.831695488573025,7,0,0.75,100,1.5,12.961738675630825,9.72,19.44,9.72
76,FOODS_2_007,TX,1.6699999570846558,2.0,1.0,-0.056497189220031774,17.699995589257345,7,0,0.75,100,1.6699999570846558,10.29533195856377,7.72,17.19,9.470000000000002
77,FOODS_2_007,TX,1.7699999809265137,1.0,-0.2272727272727273,-0.4060402786585131,0.0,7,0,0.75,100,1.7699999809265137,25.286166788131307,18.96,44.76,25.799999999999997
78,FOODS_2_007,TX,2.369999885559082,1.475,-0.23995633187772913,-0.02066123518947771,0.0,7,0,0.75,100,2.369999885559082,11.21906933826916,8.41,26.59,18.18
79,FOODS_2_007,TX,2.4200000762939453,1.9406779661016949,0.25335451977401124,-0.09701491939806428,2.611500595433844,7,0,0.75,100,2.4200000762939453,10.174101413082484,7.63,24.62,16.990000000000002
80,FOODS_2_007,TX,2.819999933242798,1.608695652173913,0.09064112011790715,0.18987344700970765,0.0,7,0,0.75,100,2.819999933242798,12.351595132072644,9.26,34.83,25.57
81,FOODS_2_007,TX,2.9800000190734863,1.2941176470588236,-0.7843137254901961,0.9866666793823242,0.7949125493740138,7,0,0.75,100,2.9800000190734863,9.937105402640984,7.45,29.61,22.16
82,FOODS_2_007,WI,2.180000066757202,1.0,-0.5153846153846154,-0.1865671595318278,0.0,7,0,1.090000033378601,100,2.180000066757202,15.578798183143958,16.98,33.96,16.98
83,FOODS_2_007,WI,2.5,1.434782608695652,-0.14505579068872643,-0.11347515631846872,0.0,7,0,1.090000033378601,100,2.5,16.197702949894577,17.66,40.49,22.830000000000002
84,FOODS_2_007,WI,2.759999990463257,1.8414634146341464,0.8414634146341464,0.2660550027270492,0.0,7,0,1.090000033378601,100,2.759999990463257,33.82553775781768,36.87,93.36,56.49
85,FOODS_2_007,WI,2.819999933242798,1.6782178217821782,0.058789784557854885,-0.013986001160915085,4.20347345044896,7,0,1.090000033378601,100,2.819999933242798,12.760358959729649,13.91,35.98,22.069999999999997
86,FOODS_2_007,WI,2.859999895095825,1.5850340136054422,-0.1392530522142632,0.036231849629747126,3.8433878931737855,7,0,1.090000033378601,100,2.859999895095825,13.792339699796045,15.03,39.45,24.42
87,FOODS_2_007,WI,2.9800000190734863,1.5365853658536586,0.07095343680709543,0.19200000762939462,0.0,7,0,1.090000033378601,100,2.9800000190734863,17.52643511553471,19.1,52.23,33.129999999999995
88,FOODS_2_008,CA,2.0,1.0,-0.47619047619047616,-0.2248061786269011,0.0,7,0,1.0,100,2.0,21.263041414141416,21.26,42.53,21.27
89,FOODS_2_008,CA,2.5799999237060547,1.9090909090909092,-0.029487036830977975,0.031999969482421786,0.9214707797510803,7,0,1.0,100,2.5799999237060547,8.6751413107013,8.68,22.38,13.7
90,FOODS_2_008,TX,1.4900000095367432,6.0,2.68,-0.4039999961853027,6.633663428973807,7,0,0.7450000047683716,100,1.4900000095367432,9.615925179622472,7.16,14.33,7.17
91,FOODS_2_008,TX,2.5,1.6304347826086956,0.10869565217391286,-0.031007723283626443,3.5054380219946477,7,0,0.7450000047683716,100,2.5,9.108456549424176,6.79,22.77,15.98
92,FOODS_2_008,WI,2.5799999237060547,2.0,0.004694835680751019,0.031999969482421786,0.0,7,0,1.2899999618530273,100,2.5799999237060547,12.528862993891577,16.16,32.32,16.16
93,FOODS_2_009,CA,1.0,2.425287356321839,0.08043975225901501,-0.3243243330320882,0.24802256280615373,7,0,0.5,100,1.0,11.666721414967313,5.83,11.67,5.84
94,FOODS_2_009,CA,1.4199999570846558,3.2259615384615383,0.33013580021873845,0.41999995708465576,0.0,7,0,0.5,100,1.4199999570846558,27.70059175444263,13.85,39.33,25.479999999999997
95,FOODS_2_009,CA,1.4800000190734863,2.244722439405786,0.04900704856250737,-0.026315764707210976,1.8622695980055861,7,0,0.5,100,1.4800000190734863,27.762975549439588,13.88,41.09,27.21
96,FOODS_2_009,TX,0.75,30.0,0.19999999999999996,-0.2424242497220256,0.8249999751647322,7,0,0.375,100,0.75,11.798954022366525,4.42,8.85,4.43
97,FOODS_2_009,TX,0.9900000095367432,25.0,10.3776559287183,-0.2500000225775161,41.51061996604644,7,0,0.375,100,0.9900000095367432,11.93721633823153,4.48,11.82,7.34
98,FOODS_2_009,TX,1.0,3.3793103448275863,0.39009869341111614,-0.27536231633670893,1.4166742152695624,7,0,0.375,100,1.0,12.371831599451543,4.64,12.37,7.7299999999999995
99,FOODS_2_009,TX,1.3200000524520874,2.197289156626506,-0.3497817801819523,0.3200000524520874,1.0930678839008128,7,0,0.375,100,1.3200000524520874,19.06444445866311,7.15,25.17,18.020000000000003
100,FOODS_2_009,TX,1.3799999952316284,2.4309859154929576,-0.266434798251992,0.16949157336771403,1.5719648650258173,7,0,0.375,100,1.3799999952316284,18.03414818633329,6.76,24.89,18.130000000000003
101,FOODS_2_009,WI,0.8899999856948853,12.0,2.5625,-0.11000001430511475,23.295451515962665,7,0,0.4449999928474426,100,0.8899999856948853,19.852656509592567,8.83,17.67,8.840000000000002
102,FOODS_2_009,WI,1.0,3.3684210526315788,0.1477445164850324,-0.3243243330320882,0.45554558026460124,7,0,0.4449999928474426,100,1.0,26.10288274317225,11.62,26.1,14.480000000000002
103,FOODS_2_009,WI,1.4199999570846558,4.222689075630252,-0.6481092436974789,0.5955055954028612,1.0883344316169377,7,0,0.4449999928474426,100,1.4199999570846558,9.723891639076731,4.33,13.81,9.48
104,FOODS_2_010,CA,2.0,1.65625,-0.15504679144385025,-0.19999999999999996,0.0,7,0,1.0,100,2.0,18.298349541736727,18.3,36.6,18.3
105,FOODS_2_010,CA,2.4800000190734863,2.1040268456375837,0.19268963633525815,-0.03875965410453308,4.9713972115329685,7,0,1.0,100,2.4800000190734863,11.92400968415947,11.92,29.57,17.65
106,FOODS_2_010,CA,2.5,1.960167714884696,-0.002096436058700135,-0.02723732881754304,0.0,7,0,1.0,100,2.5,16.49025161436099,16.49,41.23,24.74
107,FOODS_2_010,CA,2.569999933242798,1.9642857142857142,-0.0664160401002506,0.03629028769239073,1.830132642188355,7,0,1.0,100,2.569999933242798,12.523536353751359,12.52,32.19,19.669999999999998
108,FOODS_2_010,TX,1.9900000095367432,1.0,-0.4547511312217194,-0.19433198927676254,0.0,7,0,0.9950000047683716,100,1.9900000095367432,16.616103904951803,16.53,33.07,16.54
109,FOODS_2_010,TX,2.4700000286102295,1.83402489626556,0.0014000967339560244,-0.011999988555908225,0.11667483909946591,7,0,0.9950000047683716,100,2.4700000286102295,14.047907985577547,13.98,34.7,20.720000000000002
110,FOODS_2_010,TX,2.5,1.8314606741573034,0.32780898876404496,-0.02723732881754304,12.035284038312506,7,0,0.9950000047683716,100,2.5,18.905728915235798,18.81,47.26,28.45
111,FOODS_2_010,TX,2.569999933242798,1.3793103448275863,-0.2915360501567398,-0.003875965410453319,0.0,7,0,0.9950000047683716,100,2.569999933242798,13.61177669839866,13.54,34.98,21.439999999999998
112,FOODS_2_010,TX,2.5799999237060547,1.9469026548672566,-0.07489047920839731,0.04032254188043427,1.8572856698981186,7,0,0.9950000047683716,100,2.5799999237060547,14.307708333333341,14.24,36.91,22.669999999999995
113,FOODS_2_010,WI,1.5,2.0,0.09663250366032194,-0.4,0.24158125915080486,7,0,0.75,100,1.5,20.34844722384567,15.26,30.52,15.26
114,FOODS_2_010,WI,1.7999999523162842,2.5,0.25,0.1999999682108562,0.0,7,0,0.75,100,1.7999999523162842,44.772000000000006,33.58,80.59,47.010000000000005
115,FOODS_2_010,WI,2.0,5.0,1.8571428571428572,-0.22178986305403448,8.373434347134266,7,0,0.75,100,2.0,48.38549019607843,36.29,96.77,60.48
116,FOODS_2_010,WI,2.5,1.8237650200267024,-0.6352469959946595,0.25,2.540987983978638,7,0,0.75,100,2.5,18.914068554312813,14.19,47.29,33.1
117,FOODS_2_010,WI,2.569999933242798,1.75,0.17068965517241375,-0.003875965410453319,44.037971730106456,7,0,0.75,100,2.569999933242798,13.71415549838914,10.29,35.25,24.96
118,FOODS_2_010,WI,2.5799999237060547,1.4948453608247423,-0.15170564076774784,0.04032254188043427,3.762303507987924,7,0,0.75,100,2.5799999237060547,11.263502016560842,8.45,29.06,20.61
119,FOODS_2_011,CA,1.9700000286102295,2.75,0.39620044052863435,-0.21199998855590818,1.8688701033780915,7,0,0.9850000143051147,100,1.9700000286102295,10.74868841781394,10.59,21.17,10.580000000000002
120,FOODS_2_011,CA,1.9800000190734863,2.2906976744186047,0.20725958516656195,-0.3355704676508393,0.6176335677495176,7,0,0.9850000143051147,100,1.9800000190734863,11.226664742845516,11.06,22.23,11.17
121,FOODS_2_011,CA,2.0,1.8333333333333333,-0.33333333333333337,0.01522841165181843,21.88891008167158,7,0,0.9850000143051147,100,2.0,17.66481408387365,17.4,35.33,17.93
122,FOODS_2_011,CA,2.5,1.9696312364425164,-0.1246083393588816,-0.15824916635780628,0.0,7,0,0.9850000143051147,100,2.5,26.85574676025351,26.45,67.14,40.69
123,FOODS_2_011,CA,2.880000114440918,1.9912280701754386,-0.13073292367975786,0.45454549833215374,0.28761240438955205,7,0,0.9850000143051147,100,2.880000114440918,11.668385687724896,11.49,33.6,22.11
124,FOODS_2_011,CA,2.9700000286102295,2.25,0.1299559471365639,0.031249968955915364,0.0,7,0,0.9850000143051147,100,2.9700000286102295,14.346714863127461,14.13,42.61,28.479999999999997
125,FOODS_2_011,TX,1.5,3.0,1.0343347639484977,-0.4,2.585836909871244,7,0,0.75,100,1.5,13.999930288214625,10.5,21.0,10.5
126,FOODS_2_011,TX,1.8799999952316284,6.5,2.2690058479532165,-0.05050506205987393,44.926305510986246,7,0,0.75,100,1.8799999952316284,11.609869005564885,8.71,21.83,13.119999999999997
127,FOODS_2_011,TX,1.9800000190734863,1.9883720930232558,0.24140815399231697,-0.26119404113698974,0.9242483210622114,7,0,0.75,100,1.9800000190734863,16.30458111482842,12.23,32.28,20.05
128,FOODS_2_011,TX,2.0,5.0,0.6666666666666667,0.33333333333333326,0.0,7,0,0.75,100,2.0,10.857972044064034,8.14,21.72,13.579999999999998
129,FOODS_2_011,TX,2.5,1.4746835443037976,0.3272151898734177,-0.15824916635780628,2.0677214130378037,7,0,0.75,100,2.5,64.36888888888889,48.28,160.92,112.63999999999999
130,FOODS_2_011,TX,2.880000114440918,1.4304635761589404,-0.7799286805909322,0.5319149583753497,1.466265740999466,7,0,0.75,100,2.880000114440918,28.047565370017143,21.04,80.78,59.74
131,FOODS_2_011,TX,2.9700000286102295,1.1111111111111112,-0.22325102880658432,0.031249968955915364,7.144040018776554,7,0,0.75,100,2.9700000286102295,13.16455182638851,9.87,39.1,29.230000000000004
132,FOODS_2_011,WI,1.9800000190734863,1.7543859649122806,0.012694337469690398,-0.3125000206960564,0.04062187721272875,7,0,0.9900000095367432,100,1.9800000190734863,44.65471123198447,44.21,88.42,44.21
133,FOODS_2_011,WI,2.5,1.8403990024937655,0.1831136444602779,-0.15824916635780628,1.1571223322987514,7,0,0.9900000095367432,100,2.5,15.336564549818542,15.18,38.34,23.160000000000004
134,FOODS_2_011,WI,2.9700000286102295,1.5555555555555556,-0.11333333333333329,0.5,0.22666666666666657,7,0,0.9900000095367432,100,2.9700000286102295,15.87072154774538,15.71,47.14,31.43
135,FOODS_2_012,CA,2.680000066757202,1.1666666666666667,-0.3613353514968045,-0.09459458370988971,0.0,7,0,1.340000033378601,100,2.680000066757202,14.58608399418179,19.55,39.09,19.540000000000003
136,FOODS_2_012,CA,2.9600000381469727,1.8267281105990782,0.06378224437263813,-0.11377242089446227,0.5606125269304404,7,0,1.340000033378601,100,2.9600000381469727,17.088590792230942,22.9,50.58,27.68
137,FOODS_2_012,CA,3.3399999141693115,1.717201166180758,0.0037745947240179767,-0.026239111030974094,0.14385375783357282,7,0,1.340000033378601,100,3.3399999141693115,9.09768083459184,12.19,30.39,18.200000000000003
138,FOODS_2_012,TX,2.4200000762939453,1.5475504322766571,0.0013561620613664616,-0.18243241719384562,0.007433777846211708,7,0,1.2100000381469727,100,2.4200000762939453,14.541835090172478,17.6,35.19,17.589999999999996
139,FOODS_2_012,TX,2.9600000381469727,1.5454545454545454,0.07409090909090921,-0.0033670001235441838,22.005021197599294,7,0,1.2100000381469727,100,2.9600000381469727,13.61224225437022,16.47,40.29,23.82
140,FOODS_2_012,TX,2.9800000190734863,2.0,0.2923649906890129,0.23140492773749832,0.0,7,0,1.2100000381469727,100,2.9800000190734863,9.362740785220216,11.33,27.9,16.57
141,FOODS_2_012,TX,3.680000066757202,1.2380952380952381,-0.38095238095238093,0.23489934335683427,1.6217686073889033,7,0,1.2100000381469727,100,3.680000066757202,12.600907562390862,15.25,46.37,31.119999999999997
142,FOODS_2_012,WI,3.119999885559082,1.2258064516129032,-0.3505915663868946,-0.06586827373166126,0.0,7,0,1.559999942779541,100,3.119999885559082,100.0,156.0,312.0,156.0
